user_id,country,affiliation,a_rate,h_rate
code_brains,IN,,75,0
code_breaker42,IN,,19,0
code_breaker71,IN,,14,0
code_broker,IN,,13,0
code_bugger,IN,,0,0
code_byte,IN,,413,0
code_cannibal,IN,B.Tech IIT Ropar,9,0
code_champ,IN,,5,0
code_cola,AZ,,922,0
code_cp13,IN,,0,0
code_creep,IN,,53,0
code_dev,IN,,0,0
code_di,IN,,2,0
code_dip,IN,Jalpaiguri govt. Engineering college,11,0
code_dragon007,IN,,69,0
code_dragster17,IN,,79,0
code_dynamo,IN,,672,0
code_ea,IN,,108,0
code_episky,IN,,9,0
code_fanatic03,IN,Punjab Engineering College,6,0
code_father_,IN,,114,0
code_for_passion,IN,,0,0
code_hamster,IN,,0,0
code_hard123,IN,,73,0
code_hardik,IN,,314,0
code_hobby,IN,,262,29
code_ice,IN,lovely professional university ,6,0
code_in_red,IN,,9,0
code_infinity,IN,,780,0
code_it,IN,,85,0
code_javu,IN,,0,0
code_jnv,IN,,48,0
code_ki_maa_ki,IN,,24,0
code_kika,IN,IIT-Varanasi,956,0
code_krishna,IN,IIT Patna,526,0
code_learner99,IN,,12,0
code_lion,JP,,7,0
code_lord09,IN,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY ALLAHABAD,20,0
code_love_,IN,undergraduate,11,0
code_lover,IN,,17,0
code_lover4655,IN,,675,0
code_mad7,IN,,12,0
code_maker,JP,学生,214,0
code_marshal,IN,,99,0
code_mind1207,IN,,2,0
code_name123,IN,other,949,0
code_ned,IN,,240,0
code_newbie,KR,,4,0
code_next_door,IN,,358,0
code_noob,CN,,115,0
code_noobbuddy_,IN,,44,0
code_nv,IN,,43,0
code_only_2,IN,,3,0
code_own,IN,,41,0
code_phobic,IN,,3,0
code_pops,IN,,0,0
code_prathL,IN,,0,0
code_prince,CN,无,6,0
code_pro99,IN,NITK,56,0
code_rider39,IN,,116,0
code_sansu,IN,,186,0
code_sarang,IN,,0,0
code_shine_,IN,,269,0
code_shiner,IN,,874,0
code_slayer,IN,,0,0
code_slayer12,IN,,52,0
code_smasher,IN,GOD_PUPPET,129,0
code_soham,IN,Jalpaiguri Government Engineering College,404,0
code_solver,IN,Gitam University,7,0
code_sonic,IN,,0,0
code_ss,IN,,41,0
code_stormer,IN,,6,0
code_symbol,IN,,6,0
code_tamer,IN,,0,0
code_tester_1,IN,,455,0
code_till_WA,JP,,527,0
code_till_pro,IN,,112,0
code_vik,IN,,90,0
code_with_baby,IN,,166,0
code_worse,RU,,811,0
code_yuvi,IN,Rajasthan University,70,0
code_zeal,IN,,5,0
code_zy,CN,not,17,0
codead_404,IN,,65,0
codeador,IN,,1025,0
codeanimals,CN,,172,0
codeankit,IN,,44,0
codeanna,IN,12,628,0
codeantik_099,IN,Lovely Professional University,286,0
codeashIIT,IN,Student,7,0
codeashish19,IN,,186,0
codebaby,IN,,183,0
codebender,TR,,0,0
codebender1,IN,,2,0
codeblaster_20,IN,,2,0
codeblock_17,IN,,0,0
codeblood,CN,,424,0
codeblooded20,IN,,485,0
codeboi08,BD,Multimedia University (Malaysia),21,0
codebook_2000,IN,Jadavpur University,88,0
codebot,IN,,159,0
codebot69,IN,Amity University Kolkata,3,0
codeboy2006,CN,LZOI,364,0
codeboy_01,NP,,8,0
codebreaker007,BD,,517,0
codebreaker100,IN,indian,0,0
codebreaker_00,IN,,493,0
codebreaker_07,BD,,2,0
codebuddy1903,IN,,966,0
codebuster_10,IN,IIT Indore,2005,0
codebyak,IN,Jadavpur University,2,0
codecaution,CN,,1271,0
codechef,RO,,90,0
codecho,CN,,771,0
codeclown,IN,,481,0
codecombat,CN,,0,0
codecommander,IN,Punjab Engineering College,17,0
codecook,IN,,24,0
codecracker13,IN,,13,0
codecry,IN,,369,0
codecse24,IN,,2,0
codecstasy,BD,,52,0
codecunt7,IN,,1026,0
coded_nloaded,BD,,41,0
coded_strawhat,IN,IIT(ISM) Dhanbad,306,0
coded_witch,JP,,769,0
codedamn,IN,,544,0
codedarms,IN,,31,0
codedeb,IN,,42,0
codedebug,IN,,93,0
codedguy,IN,,191,0
codedreamer_dg,IN,Pranveer Singh Institute of Technology,1055,0
codedsun,IN,,18,0
codeducker,CN,,723,0
codee16,IN,,676,0
codeemperor,CN,,562,0
codeer2K,IN,,49,0
codeerror_404,IN,,25,0
codefaker,KR,,150,0
codefaster,IN,,44,0
codefestival,CN,,2273,0
codefeuer,IN,,48,0
codefinger,CN,,25,0
codefire53,ID,University of Indonesia,50,0
codefish7,CN,,477,0
codefkhan,IN,s,2,0
codeforce1101,TW,,226,0
codeforcess,IN,Vit University,834,0
codeforpurpose,IN,,903,0
codefortress,JP,,188,0
codefreak_123,IN,,88,0
codefresher,BD,,855,0
codefu,IN,,8,0
codegenius,IN,,2,0
codegoddess,IN,,102,0
codeguru,IN,,333,0
codehard321,IN,JIIT,881,0
codehcs,CN,,2,0
codehulk,IN,,271,0
codehulk7781,IN,,105,0
codehunter,BD,,279,0
codehunter09,IN,,11,0
codehunter666,IN,"National Institute of Technology, Calicut",71,0
codehyx,CN,,771,0
codeine,JP,,116,0
codeinfinity,IN,,844,0
codeingerman,IN,,1096,0
codeisOP,IN,,0,0
codeit,IN,,0,0
codejal,IN,,18,0
codeji,IN,,15,0
codejiahui,CN,,256,0
codejudge,JP,,1618,0
codekai729,KR,,2,0
codekaro1,IN,,51,0
codekhan29,IN,,214,0
codekiller,CN,,18,0
codeknight,IN,IIIT Hyderabad,331,0
codeknight_33,IN,,1147,0
codela,JP,,22,0
codelearner,IN,,3,0
codelearner7739,IN,,5,0
codelegend,IN,The Ruhr University Bochum,1648,0
codelesscode,JP,,1403,0
codelh7,CN,,1086,0
codelife,JP,,0,0
codelover,IN,,0,0
codelover1,IN,,787,0
codelover156,IN,,2,0
codelover920,IN,,203,0
codelover_ug,IN,,442,0
codemachine,IN,Hogwarts,82,0
codemachine_47,IN,,101,0
codemafiaalim,BD,,19,0
codemaker22,IN,,2,0
codeman,IN,,27,0
codeman2022,CN,,25,0
codemania12,IN,,9,0
codemart786,IN,,698,0
codemaster24,IN,,1165,0
codemaster3840,IN,"Maulana Azad National Institute of Technology, Bhopal",28,0
codemaster_69,IN,,133,0
codemaster_gogo,IN,,228,0
codemastercpp,IN, maharaja surajmal institute of technology,1489,0
codemasterpro,IN,,79,0
codemasters,IN,DAV,2,0
codemaximus,IN,,591,0
codeme_123,IN,,126,0
codemengxing,CN,,0,0
codemmando,IN,,9,0
codemode,IN,,196,0
codemohitpra03,IN,,0,0
codemonk1307,IN,,20,0
codemyself_aj,IN,,545,0
codename_123,IN,,66,0
codenamerk,JP,Kyushu University,810,0
codencode187,IN,,0,0
codencrack,IN,,36,0
codend,CN,,1565,0
codendcode,IN,IIIT H,2,0
codenew,JP,,8,0
codengraver,IN,Delhi Technological University,42,0
codenightmare,IN,,6,0
codenikhil,IN,,47,0
codenikku,IN,,10,0
codenin24,IN,,177,0
codeninja,IN,,0,0
codeninjax,IN,,16,0
codenojutsu,IN,,46,0
codenokami,IN,,108,0
codenoob,IN,IIIT Hyderabad,714,0
codenoob22,IN,IIT kanpur,90,0
codenstory,KR,Affiliation,306,0
codent47,IN,,209,0
codenty,RU,,5,0
codenutpy,JP,,544,0
codeof,IN,,2,0
codeomen,IN,,2,0
codeoos,CN,,174,0
codepan,IN,,8,0
codeparadigm,BD,Jahangirnagar University,133,0
codeph_0bia,IN,"Student @ IIEST, Shibpur",14,0
codephage,SG,,18,0
codephantom,IN,,0,0
codephilic,IN,,817,0
codephilic1,IN,,44,0
codepie,IN,,214,0
coder0004,IN,,2,0
coder007,IN,,124,0
coder0110,IN,,165,0
coder07,IN,,10,0
coder100jek,IN,,98,0
coder10121999,IN,,5,0
coder101p,IN,,6,0
coder1033,IN,,834,0
coder119,IN,,30,0
coder123,IN,,37,0
coder12pro,JP,,1,0
coder14,CN,,1144,0
coder1718,IN,,31,0
coder1998,IN,,481,0
coder2,CN,,71,0
coder2004,IN,IIT P,17,0
coder2009,CN,,413,0
coder223,IN,Kiit University,0,0
coder2699,IN,,13,0
coder27,IN,,435,0
coder2765,IN,IIT Guwahati,1220,0
coder29,IN,,14,0
coder30,IN,,62,0
coder32,IN,,14,0
coder336,IN,,1445,0
coder365,IN,,3,0
coder456745,IN,,14,0
coder4849,IN,,0,0
coder7297,IN,,47,0
coder777,JP,,0,0
coder8484,IN,,6,0
coder9999,JP,,1517,889
coderAshutosh,IN,,86,0
coderBoy,IN,Dewas,11,0
coderDTU,IN,,9,0
coderHK,IN,,560,0
coderLFR,CN,,838,0
coderRauthan,IN,,76,0
coderWithStyle,JP,,951,0
coderWithStyle1,JP,,31,0
coderWithStyle2,JP,,427,0
coderYEETTT,ID,,12,0
coderZX,CN,,33,0
coder_,JP,,491,0
coder_0073,IN,IIIT LUCKNOW,338,0
coder_1398,IN,,96,0
coder_14,IN,,752,0
coder_1508,IN,Walchand Institute of Technology,844,0
coder_1999,IN,,11,0
coder_2023,IN,,36,0
coder_21,IN,,2,0
coder_2592,IN,,0,0
coder_5570,IN,,46,0
coder_6488,IN,Mr.,2,0
coder_99,IN,,278,0
coder_Avinash,IN,,2,0
coder_Rex,CN,,51,0
coder__31,IN,,880,0
coder__deeon,IN,,41,0
coder_aadi,IN,,30,0
coder_abhi,IN,,3,0
coder_aj,IN,,53,0
coder_aj2007,IN,,321,0
coder_anik,BD,,67,0
coder_anmol,IN,,0,0
coder_ashraful,BD,,4,0
coder_boi,IN,,3,0
coder_bot,IN,,2,0
coder_chhabra,IN,,38,0
coder_deepu_1037,IN,IIT BHU,273,0
coder_dhanush,IN,,40,0
coder_divyam,IN,,6,0
coder_dua,IN,,369,0
coder_extreme,IN,,0,0
coder_firegun,IN,,227,0
coder_for_sure,IN,,8,0
coder_gb,IN,,722,0
coder_gg,IN,,95,0
coder_giri,IN,,2,0
coder_h,IN,IIIT Hyderabad,1516,0
coder_harsh,IN,,171,0
coder_harsh021,IN,,7,0
coder_harsh21,IN,,78,0
coder_himadri,IN,,91,0
coder_i_o,IN,,2,0
coder_in_ggl,IN,,70,0
coder_in_me,IN,,15,0
coder_irwin,IN,,92,0
coder_jayant,IN,,69,0
coder_kaushal,IN,,2,0
coder_lunkad,IN,,0,0
coder_mahmud,BD,,25,0
coder_manu123,IN,,30,0
coder_md,IN,,435,0
coder_mittal,IN,,1217,0
coder_mohit,IN,,16,0
coder_monkey,IN,IIT(ISM) Dhanbad,1516,0
coder_mushoku,JP,,619,0
coder_musk21,IN,,10,0
coder_naman_,IN,,3,0
coder_nero,IN,"SGSITS, Indore",401,0
coder_nik_sin,IN,,45,0
coder_noob,IN,,3,0
coder_nsit28,IN,,0,0
coder_nub,IN,,73,0
coder_nyan355,BD,Jahangirnagar University,0,0
coder_penguin,JP,,969,0
coder_prashant,IN,IIT ISM DHANBAD,416,0
coder_prat11k,IN,,593,0
coder_prathamesh,IN,,44,0
coder_pulkit_c,IN,,1832,0
coder_pulkit_s,IN,,13,0
coder_rancho,IN,,5,0
coder_ravan,IN,,199,0
coder_redefined,IN,BITS Pilani Hyderabad Campus,833,0
coder_ren,IN,,838,0
coder_ritvik,IN,,253,0
coder_rs,IN,,54,0
coder_shark,IN,,0,0
coder_shivaji,IN,,2,0
coder_sounak,IN,,1035,0
coder_sp,IN,,6,0
coder_supreme,IN,,982,0
coder_suraj2000,IN,,2,0
coder_tanz17,IN,,38,0
coder_terror,IN,,278,0
coder_ultimate,IN,IIT BHU,242,0
coder_x20,IN,Student,6,0
coder_xu,CN,,103,0
coder_xxx,IN,,366,0
coder_ym,IN,,945,0
codera,CN,,52,0
coderag,IN,PSG College of Technology,257,0
coderak,IN,,149,0
coderanant,IN,"Indian Instituite of Information Technology, Una",1185,0
coderangshu,IN,,155,0
coderash,IN,,1,0
coderashwani,IN,,32,0
coderashwini,IN,,207,0
coderbodoh,ID,ITB,603,0
coderbond007,IN,The LNM Institute of Information Technology,1278,0
coderboy69,IN,,737,0
coderbreaker379,IN,,0,0
coderbruh,IN,IIT Kharagpur,9,0
codercaotico,SG,Raffles Institution,278,0
codercell07,IN,,288,0
codercjh,CN,,16,0
coderdegroder,LV,,1907,0
coderdhanraj,IN,MNNIT Allahabad,1467,0
coderdi,IN,,0,0
codere,CN,,23,0
codereacts,IN,Hyderabad,8,0
codered01,IN,,7,0
codered020,PH,,11,0
coderev12,IN,,44,0
coderfive,CN,,651,0
coderfool,IN,,734,0
codergarv,IN,,469,0
codergrapes,IN,,7,0
coderhacks,BD,,8,0
coderharsh,IN,,8,0
coderhasan,BD,,0,0
coderhui,CN,,2,0
codericpc,IN,,1070,0
coderidk,CA,,58,0
coderiser404,IN,,0,0
coderjedi,IN,,7,0
coderking0000,IN,NIT DURGAPUR,11,0
coderkk,MY,,1,0
coderlemah,ID,,58,0
codermaniac,IN,IIT Roorkee,1224,0
codermehraj,BD,,100,0
codernaman1,IN,,0,0
codernitk,IN,NITK,19,0
codernn,IN,,8,0
codernyaku,JP,,558,265
coderohit0407,IN,aktu lucknow,162,0
coderpranav,IN,,9,0
coderprasukj,IN,,147,0
coderqingfeng,CN,,2,0
coderqu,CN,,12,0
coderr,IN,,127,0
coderr_,IN,,7,0
coderraja,IN,,1,0
coderrony,BD,,0,0
coders,IN,,7,0
codersOfAzkaban,IN,,2,0
codersabbir,BD,"university of Information and technology,Bangladesh",16,0
codersanjeev,IN,,447,0
codersaty,IN,,26,0
codersatyam,IN,,6,0
codersd,IN,Student,8,0
codersdawn,IN,Student,0,0
codersgroup18,SA,,780,0
codersmiti,IN,,4,0
codersourabh,IN,,0,0
codersumit,IN,,35,0
codersunny98,IN,,28,0
codervj,IN,,4,0
coderwal,IN,"National Institute of Technology, Calicut",16,0
coderworld,IN,,0,0
coderxyz,IN,,46,0
codes,CN,,49,0
codes_in_dark,IN,,66,0
codesanta,IN,,10,0
codeschew,DE,University of Southern Denmark,1264,0
codesg04,IN,,0,0
codeshark2022,CN,,110,0
codeshort,IN,,229,0
codeshredder_,ID,,207,0
codesigner,CN,,155,0
codeslasher007,MA,,12,0
codesmith,IN,IIT Roorkee,0,0
codesniper99,IN,,122,0
codesonic,CN,,630,0
codespeed,IN,,49,0
codespirit7,IN,,6,0
codester_lol,IN,,9,0
codestian,IN,,201,0
codestrength,CN,,1634,0
codetalker7,IN,CMI,469,0
codetantra,IN,,0,0
codethat_vivek,IN,,85,0
codethecode56,PK,,22,0
codethenhack,EG,,2,0
codetiger099,IN,,14,0
codetilldeath,IN,,23,0
codetiwari94,IN,,6,0
codetowin,IN,,5,0
codeultimate1221,IN,,13,0
codeurway,IN,,0,0
codev_2001,IN,,33,0
codevaders,IN,,10,0
codevi,IN,,43,0
codevinn,IN,,7,0
codevishal18,IN,,6,0
codewin,RO,-,1,0
codewithakki,IN,,14,0
codewithamzad,IN,,29,0
codewithblaze,IN,,17,0
codewithnadeem,IN,https://www.linkedin.com/in/mohd-nadeem-8128311bb/,31,0
codewithsathya,IN,Student,2,0
codewithzero,IN,graphic era hill university,23,0
codeworld12,IN,,0,0
codeworm312,JP,Kyoto Institute of Technology,1121,0
codex,IN,,459,0
codex1616,IN,,3,0
codex2,IN,,1,0
codex23,IN,,84,0
codexacker,IN,,17,0
codexaxor,BD,,5,0
codexpert,KZ,,19,0
codey,IN,,2,0
codez1lla,IN,student,18,0
codez910,IN,,0,0
codezebra,BE,,848,0
codezhh,CN,,90,0
codgas,TN,Mathematics,276,0
codgician,CN,Hangzhou Dianzi University,738,0
codheck_0,IN,,15,0
codie_1,IN,,9,0
codificador10,IN,,517,0
codify_it,IN,,64,0
codill,IN,,191,0
codinRay,CN,,101,0
codinator,IN,,148,0
coding,CN,,621,0
codingBat,IN,,30,0
codingBeast_oo7,IN,,48,0
codingDogOne,JP,,438,0
codingFreak_,IN,,94,0
codingGo,CN,15935695187,0,0
codingID,CN,,12,0
codingMIKU,CN,,680,0
coding_0,IN,,59,0
coding_bit,IN,,2,0
coding_brawler,EG,"i'm a student at sohag university , faculty of computers and information technology",0,0
coding_bro,IN,"Indian Institute of Technology, Goa",11,0
coding_buddha,IN,,686,0
coding_cracker,IN,,62,0
coding_girl,IN,,68,0
coding_hong,CN,,644,0
coding_life,IN,,6,0
coding_like_cxk,CN,,1218,0
coding_lover_209,BD,,55,0
coding_master,TW,,8,0
coding_monk070,IN,Indian Institute of Information Technology Bhagalpur,33,0
coding_monster,IN,,1,0
coding_monster1,IN,,16,0
coding_newbie,IN,,0,0
coding_octopus,IN,,4,0
coding_panda01,IN,,572,0
coding_parrot,IN,Employee,11,0
coding_priest7,IN,,26,0
coding_rookie,CN,,16,0
coding_star,CN,,40,0
coding_tomato,JP,,10,0
codingabear,US,,183,0
codingalgo,IN,,1310,0
codingandcars,SG,,472,0
codingbaalak,IN,Punjab Engineering College,0,0
codingbd,BD,,139,0
codingbug,KR,,400,0
codingchamp99,PK,,2,0
codingcoco,CN,13817480451,10,0
codingfaisal,IN,,2,0
codingfool,IN,Student,12,0
codinggosu,KR,,30,0
codinghermit05,IN,Charusat,66,0
codinginveins,IN,"Birla Institute of Technology, Mesra",889,0
codingisfun,SG,,710,0
codingmaster008,IN,Self,100,0
codingmohan,IN,,585,0
codingmorning,KR,,1200,0
codingshark12,IN,,2,0
codingstarfish,KR,,0,0
codingsuju,IN,,564,0
codingtano,JP,,175,0
codingtuna,KR,,31,0
codingwill,ID,Sebelas Maret University,205,0
codingwitch,BD,,7,0
codingworld2002,IN,,2,0
codingxgeek,IN,,139,0
codingyt,IN,,4,0
codinull,IN,,5,0
codist_beach,JP,,208,0
codjjj,CN,BUPT,0,0
codmay_t,IN,,7,0
codo,IN,,13,0
codo_master,IN,,181,0
codophile_sumit,IN,,1133,0
codophobic,IN,,32,0
codr0,IR,,1658,0
codshashank_1,IN,,106,0
codsushi,JP,,818,0
codu,IN,Jalpaiguri Government Engineering College,324,0
codwin,IN,,7,0
codx,XX,,1693,0
cody66,IN,,3,0
cody8743,JP,,222,0
cody8750,IN,,30,0
cody_liu,CN,,86,0
codycode,CN,,780,0
codyharsh,IN,,5,0
coelacanth,JP,大学,628,0
cof001,JP,,60,0
cofcomus,IN,,2,0
coffee,JP,,881,119
coffee01,CN,,0,0
coffee10,JP,,110,0
coffee124,CN,Beijing Institute of Technology,559,0
coffee2008,JP,,2,0
coffee2261,JP,,954,0
coffee24,JP,,163,0
coffee2code32,IN,,0,0
coffee92,JP,,27,0
coffeeCoder69,IN,,0,0
coffee_beans,JP,,1672,993
coffee_beans7,JP,北里大学大学院薬学研究科,538,0
coffee_can_do,IN,,9,0
coffee_cup3,JP,,129,0
coffee_hage,JP,,490,0
coffee_lover,JP,鳥取大学,10,0
coffeeaddict,JP,,898,0
coffeeapple,AU,,692,0
coffeebarista,IN,,101,0
coffeebean,JP,,3,0
coffeebeater,JP,,183,0
coffeeeeee,JP,,1,0
coffeeman012,JP,,32,0
coffeepot,JP,,158,0
coffinalive,IN,,134,0
coffish,CN,,1859,0
coffuture,CN,,248,0
cogas,JP,OU,153,0
cogitandi,JP,,0,0
cogitans20,JP,,14,0
cogito,CN,,2348,0
cognusboi,IN,,2,0
cogwheel,JP,,144,0
cohav,IL,,48,0
cohey,JP,,718,0
cohhei,JP,,670,0
cohiblanca,JP,,48,0
cohitherewer,IN,,25,0
cohky,JP,,489,0
cohock,JP,,1080,0
cohomology,JP,,247,0
cohr_xd,PE,,993,0
cohsh,JP,The University of Tokyo,391,0
cohu_dev,JP,,320,0
cohucohu,JP,,233,0
cohye,JP,,3,0
coicy,CN,,2,0
coil_msp123,JP,,412,0
coilgun999,JP,京都大学,876,0
coinJogger,JP,,2,0
coindarw,JP,,1712,154
coins40,JP,,100,0
coinsxiao,JP,,110,0
coint,JP,The University of Tokyo,2105,981
coisin,IE,,927,0
cojna,JP,RealWorld,1605,0
coka,VN,,56,0
cokachang,JP,,331,0
cokacode,IN,none,2,0
cokemoon,JP,,2,0
cokhibk,VN,,2,0
coki,JP,,2,0
cokie,SA,master,287,0
cokifigue,US,,29,0
cokka,JP,,78,0
cola119,JP,,152,0
cola_Bear,IN,,168,0
colabT,JP,,293,0
colabTOM,JP,,11,0
colaholic,JP,Keio High School,1241,0
colala,CN,Yangzhou High School of Jiangsu Province,1446,0
colapp,JP,,440,0
colarian,JP,,12,0
colazcy,CN,,1754,0
cold666,CN,,521,0
cold7,CN,,31,0
coldEr66,TW,,1575,0
cold_chair,CN,,1685,0
cold_cold,CN,,24,0
cold_cookie,IN,,9,0
coldarra,CN,,653,0
coldblow,IN,"Indian Institute of Technology, Kharagpur",33,0
coldbrew,JP,,15,0
coldfresh,CN,,463,0
coldice,WS,,0,0
coldmisosoup,JP,,3,0
coldspeed5566,TW,,13,0
coldspring,CN,,11,0
coldwind901,CN,,50,0
coldwind902,CN,,51,0
coleworld223,IN,,367,0
colhac,CN,,312,0
coligne,JP,,16,0
colin22,CN,15869128801,0,0
colin_taro,JP,,792,0
coline,JP,,14,0
colinmufan,CN,,59,0
colins,UA,Kharkiv NU,191,0
coliny,CN,17367566809,11,0
coliver0221,TW,,8,0
collapsed,JP,,3,0
collared_Zill,JP,,83,0
colldisSavior,CN,Yali Middle School,1612,0
college_coder,IN,,17,0
colliec,JP,Some Company,895,0
collier,NZ,,112,0
collon,JP,,8,0
collwc,JP,,30,0
colmuska,JP,,349,0
cologne,KR,,0,0
cologne1723,KR,,1200,0
colommar,CN,Shanghai Maritime University,158,0
colon,JP,,111,0
colonel,JP,,20,0
colonman,IN,,25,0
colop1,JP,,863,0
colopen,CN,,16,0
color10,JP,,395,0
color_kurenawi,JP,,1070,0
colorbox,JP,ESM.Inc,1043,0
colorfulUnicorn,IN,,4,0
colorfulbean,JP,名古屋工業大学大学院,123,0
colorfulpup,US,,298,0
coloros,CN,,65,0
colorpencil,JP,,19,0
colossalFox,IN,,0,0
colossal_pepe,BD,,787,0
colossus,RU,,2,0
colra03,JP,,0,0
coltnobullet,JP,,8,0
colum2131,JP,Kyushu University,1305,0
columbia2018,CN,XJTUer,3,0
columbia23,US,,145,0
columbine,JP,,4,0
columbus,IN,,62,0
colun,JP,株式会社THIRD,1623,2081
comTDK,CA,,0,0
coma,JP,,3,0
coma_s,JP,H comp,3,0
comai,JP,Keio University ,1130,178
comalpha,JP,University of Nagasaki,941,0
comameito,JP,なし,305,0
comb,JP,,2,0
combi1k1,JP,,117,0
combi2k2,VN,,1372,0
combination,IN,,371,0
combo,US,,206,0
comboy999,JP,,794,0
comcom,JP,,1,0
comder_bhaimya,IN,,0,0
comeback1,JP,,20,0
comecame,JP,,84,0
comedy_bandar,IN,,1154,0
comehope,CN,,479,0
comemark88,JP,,33,0
comeme,JP,U-Tokyo,892,0
comeon,CN,,17,0
comet2,JP,,96,0
comet21,JP,,8,0
comet_comment,JP,,26,0
comethelp,JP,,964,0
cometohuaji,CN,,24,0
cometome12,CN,,3,0
cometseeker,IN,,540,0
comfi,BD,,1954,0
comi19,JP,home,623,71
comiciz,JP,,215,0
comin,JP,なし,22,0
comkiwer,KR,personal,0,0
comld,CN,,1752,0
comlevee,JP,,87,0
command,CN,,1787,0
command_block,CN,,2482,0
commander123,IN,,744,0
commander_1,JP,,0,0
commandercoder,IN,,240,0
commandini,NL,,57,0
commenthere,MA,,687,0
commet,JP,,26,0
commodore,IN,,0,0
common_person,CN,,436,0
commonch,AU,,1040,0
commons,JP,,10,0
commonsense,IN,B.E. in computer science,9,0
communist,CN,18302900725,0,0
communist_coder,VN,,0,0
commy,JP,,1706,806
comocomo,JP,会社員,237,0
comore,IN,,22,0
comp,CN,,197,0
comp097,JP,東京都市大学,37,0
comp24,IN,,953,0
compact__disk,JP,,27,0
compacta,IN,IIT Roorkee,645,0
compass,JP,Kyoto University,896,0
compass1201,JP,,65,0
compcode21,IN,,2,0
compeito,JP,,13,0
compfunc,JP,,947,0
compfunc1,JP,,342,0
compilationerror,IN,,25,0
compile,IN,,4,0
compiler_101,EG,,1891,0
compiler_2076,IN,,4,0
compiler_ai,IN,,95,0
compisucks,IN,,2,0
compl3x,IN,,7,0
complacent,IN,,84,0
compleks,IN,BITS Goa,44,0
complement,JP,,167,0
complex_101,IN,,52,0
complexer,JP,,65,0
complexnum,DE,,33,0
complexnumbers,JP,,223,0
complexor_,CN,,969,0
complexpug,CN,,1203,0
compose,JP,,434,116
compsci081113,JP,計算機科学,113,0
compspandan,IN,,270,0
compton,JP, ,911,0
compute,CN,Shanghai University,2209,0
computer_geek77,IN,,0,0
computerbox,AZ,ADA university,1116,0
computerchorus,JP,Chiba Prefectural Funabashi High School,1003,0
computerfucker,CN,,1665,0
computering666,CN,,274,0
computerkiller,CN,,1339,0
comrade,BD,,453,0
comrade_hun,IN,,49,0
comseung18,KR,,751,0
comssa,JP,,878,0
comsun95,KR,,226,0
comsyl,CN,Fudan University,827,0
comunodi,RU,,1219,0
comusyooooo,JP,PAKEN？,9,0
comzyh,CN,,155,0
con_cua_ne,VN,Oe,74,0
conan1024hao,CN,Waseda University,1337,802
conan1412yang99,TW,,960,0
conan167,IN,-,1076,0
conan20,IN,Jaypee Institute of Information Technology,54,0
conan_0,IN,NIT durgapur,1670,0
conao3,JP,Hiroshima Univ.,251,0
conceal_mint,CN,,1063,0
concept,IN,,1,0
conceptualboy_vi,IN,malaviya national institute of tecnology,0,0
concerter,JP,University of  Victoria,58,0
concertina,JP,,339,0
conch,CN,,32,0
conchan_akita,JP,"Akita Univ. → Univ. of Tsukuba → contest sponsor, volunteer / Engineer Manager",911,183
conciousless,IN,,752,0
concnew,IN,student,9,0
concocoa,JP,学生,48,0
conconfox,JP,,216,568
concons,JP,,167,0
conda,JP,,14,0
condongcodong,KR,korea university,253,0
condy,JP,,416,0
conemayo,JP,,1,0
conf,JP,The University of Electro-Communications,1833,1149
confeito,JP,The University of Tokyo,2012,0
confidencemen,CN,None,0,0
confiev,JP,,21,0
confinedmind14,IN,,49,0
confiserie,JP,,255,0
confused20,IN,Internet,258,0
confused2468,IN,,0,0
confused_Af,IN,,16,0
confused_boi,IN,,13,0
confused_winner,IN,,15,0
confusedsoul,IN,,1281,0
confusion29,IN,,169,0
congabmtbtvn,VN,,831,0
congktxlhp,NR,,0,0
conglb,VN,,182,0
congming,CF,,950,0
congmingyige,CN,,884,0
congnv,VN,,28,0
congoha,JP,,0,0
congthanh2000,VN,Ho Chi Minh City University of Technology,1392,0
congvc,VN,,184,0
coniferousdyer,IN,,207,0
conjikidow_old,JP,,226,0
conjurer007,CA,,3,0
conley,CN,,0,0
conma,JP,横浜市立上の宮中学校,6,0
conmaxau,VN,INIAD,1229,0
conn,JP,某金融機関,340,0
connectadeeb,JP,,0,0
conner,JP,,120,0
connie,JP,,29,0
connitiwa,JP,com,144,0
connor351,IN,,334,0
connornguyxn,VN,,12,0
connte,JP,,207,0
conor,IE,,96,0
conormuldoon,IE,,427,0
conpon,JP,,7,0
conquer,CN,UJN,290,0
conquereraman,IN,,0,0
conquerorArpit,IN,,416,0
conquest7,IN,,159,0
conquorer,IN,IIT Roorkee,1472,0
conserva,JP,,192,0
consig99,IN,,148,0
consini,CN,17815754866,759,0
consolasy,CN,,0,0
console_shivam,IN,NIT,2,0
consomme,JP,,138,0
const_Remu,CN,13667925857,4,0
constant123,CN,Hohai University,223,0
constant87,BD,,159,0
constant_pi,JP,,1616,0
constantine7,IN,,169,0
constella,CN,,0,0
constflux,ID,,1,0
constroy,CN,,1160,0
constructor,IN,,2,0
consul,US,MIT,2,0
contac,JP,,155,0
contcar,JP,,0,0
contemplation,JP,,204,0
contempraryman,JP,,127,0
contena,JP,,96,0
contengee,JP,contengee,205,0
contest,JP,,1185,0
contestant1,JP,,128,0
contester,CN,,4,0
contester1,IN,,7,0
contestor,JP,大和証券グループ,13,0
