user_id,join,duration,elapsed,main_lang,python_rate
kokatsu,2022-05-28 14:02:50,193 days 10:38:39,85 days 05:35:27.674328,D,0.0
kokesaka,2022-09-16 19:52:57,0 days 00:23:14,167 days 10:00:45.674328,C++,0.0
koki_,2022-11-17 20:35:55,0 days 00:00:00,105 days 09:41:01.674328,PyPy,0.0
kokkuri,2022-05-28 14:01:57,1 days 11:57:05,277 days 04:17:54.674328,Crystal,0.0
koko_,2022-06-05 12:23:12,160 days 05:54:10,110 days 11:59:34.674328,C++,0.0
kokuyokugetter,2021-03-06 13:37:05,0 days 00:32:43,726 days 16:07:08.674328,Python,1.0
kolomig0r,2022-07-03 16:05:24,0 days 01:51:31,242 days 12:20:01.674328,C++,0.0
komasan,2021-04-25 20:18:48,510 days 19:12:08,165 days 14:46:00.674328,C++,0.07692307692307693
komite,2022-04-24 15:04:41,189 days 05:06:39,123 days 10:05:36.674328,C++,0.027777777777777776
komo_fr,2022-07-03 15:42:24,0 days 01:55:54,242 days 12:38:38.674328,Python,0.8
komori3,2021-03-06 12:13:03,700 days 21:24:02,25 days 20:39:51.674328,C++,0.0
komorin95,2021-03-06 14:11:05,0 days 01:12:36,726 days 14:53:15.674328,Rust,0.0
konamilk,2022-02-12 13:39:26,71 days 03:31:16,312 days 13:06:14.674328,C++,0.0
konayuki,2022-03-26 18:57:19,29 days 00:00:56,312 days 11:18:41.674328,Ruby,0.0
koncha,2021-03-06 18:15:20,527 days 07:39:17,199 days 04:22:19.674328,Rust,0.0625
kondou_y,2022-09-07 15:25:21,15 days 23:34:57,160 days 15:16:38.674328,Python,0.6428571428571429
koneco,2021-04-25 21:38:54,573 days 20:31:15,102 days 12:06:47.674328,C++,0.0
konekono_mochi,2021-11-18 20:44:36,62 days 23:55:19,406 days 09:37:01.674328,Python,1.0
kongran,2021-05-26 10:18:48,0 days 00:00:00,645 days 19:58:08.674328,C++,0.0
kongtaoqi,2023-01-11 12:19:01,0 days 00:00:00,50 days 17:57:55.674328,C++,0.0
koota,2022-08-10 03:00:53,6 days 17:56:46,198 days 09:19:17.674328,C++,0.0
koppe_sg,2022-11-12 19:26:36,4 days 15:53:08,105 days 18:57:12.674328,Python,1.0
koppen,2022-10-30 16:04:06,0 days 02:46:24,123 days 11:26:26.674328,PyPy,0.0
korogisu,2021-11-14 17:17:56,104 days 00:27:29,369 days 12:31:31.674328,C++,0.0
koromo,2021-03-08 22:29:21,0 days 00:00:00,724 days 07:47:35.674328,Python,1.0
kort0n,2021-03-15 00:12:33,41 days 22:46:53,676 days 07:17:30.674328,C++,0.0
koryou,2021-08-07 14:44:52,371 days 05:53:37,201 days 09:38:27.674328,C++,0.0
kosakana1224,2022-02-12 15:22:36,179 days 05:18:03,204 days 09:36:17.674328,Python,0.6206896551724138
kosakkun,2021-05-24 22:30:05,5 days 06:58:19,642 days 00:48:32.674328,C++,0.0
kosilov_water,2022-03-26 17:41:34,328 days 10:59:26,13 days 01:35:56.674328,C++,0.09090909090909091
kostia244,2021-03-13 03:30:04,0 days 00:00:00,720 days 02:46:52.674328,C++,0.0
kosy,2022-08-11 11:23:16,3 days 05:37:58,200 days 13:15:42.674328,PyPy,0.0
kota0501,2021-11-14 17:06:56,131 days 21:58:57,341 days 15:11:03.674328,PyPy,0.0
kotamanegi,2021-03-09 18:01:44,621 days 00:54:03,102 days 11:21:09.674328,C++,0.0
kotarot,2021-03-06 18:14:42,154 days 01:30:52,572 days 10:31:22.674328,Python,0.5833333333333334
kotatsugame,2021-03-06 12:05:55,700 days 22:56:49,25 days 19:14:12.674328,C++,0.0
kotet,2021-03-06 17:18:58,344 days 00:38:54,382 days 12:19:04.674328,D,0.0
kotokazu,2022-02-12 18:26:52,0 days 00:43:48,383 days 11:06:16.674328,PyPy,0.0
kou0718,2021-04-25 21:19:46,55 days 14:17:24,620 days 18:39:46.674328,Java,0.0
koukypopy,2021-05-22 16:31:28,6 days 17:55:04,642 days 19:50:24.674328,C++,0.0
kouta0528,2021-03-06 23:11:30,147 days 20:08:58,578 days 10:56:28.674328,C++,0.0
kovin,2022-02-25 23:30:34,0 days 01:20:23,370 days 05:25:59.674328,C++,0.0
koyumeishi,2021-03-14 19:18:26,615 days 22:21:54,102 days 12:36:36.674328,C++,0.125
kozaki,2021-03-07 00:49:15,0 days 01:00:32,726 days 04:27:09.674328,Python,1.0
kozima,2021-03-06 13:55:55,709 days 09:10:01,17 days 07:11:00.674328,C++,0.0
kozyy,2022-11-17 15:19:33,2 days 20:20:18,102 days 18:37:05.674328,PyPy,0.0
kr,2021-03-06 12:53:04,700 days 03:02:13,26 days 14:21:39.674328,C++,0.0
kr8,2021-04-26 17:31:31,0 days 01:49:58,675 days 10:55:27.674328,C++,0.0
krkr14,2021-03-06 16:09:49,700 days 22:18:00,25 days 15:49:07.674328,C++,0.0
krnk,2021-04-25 19:50:57,0 days 01:49:59,676 days 08:36:00.674328,C++,0.0
krps,2021-06-26 14:11:15,512 days 03:54:58,102 days 12:10:43.674328,Java,0.0
ks2m,2021-03-06 13:24:32,701 days 05:31:04,25 days 11:21:20.674328,Java,0.0
ksereyvath,2022-04-24 14:38:25,0 days 01:53:23,312 days 13:45:08.674328,Python,1.0
kshitij688,2021-05-22 12:16:39,0 days 00:00:00,649 days 18:00:17.674328,Python,1.0
ksrk,2021-05-22 14:53:03,0 days 00:00:00,649 days 15:23:53.674328,C++,0.0
ksui,2022-10-30 15:44:40,21 days 01:33:18,102 days 12:58:58.674328,PyPy,0.0
ksukegames,2021-03-29 22:24:28,646 days 23:13:26,56 days 08:39:02.674328,Text,0.0
kt_kos1998,2022-03-26 16:09:42,0 days 01:02:45,341 days 13:04:29.674328,C++,0.0
kt_soup,2022-11-13 21:14:54,6 days 05:07:12,103 days 03:54:50.674328,C++,0.0
kt_tenel,2021-05-25 01:45:02,201 days 18:29:48,445 days 10:02:06.674328,C++,0.0
ktanigaw,2021-12-12 16:04:58,411 days 21:31:25,33 days 16:40:33.674328,C++,0.05
ktl,2021-04-25 21:31:11,0 days 00:00:00,676 days 08:45:45.674328,C++,0.0
ktmskt,2021-11-14 17:13:43,0 days 02:21:25,473 days 10:41:48.674328,C++,0.0
ktq_cpp,2022-08-11 23:01:27,152 days 13:15:45,50 days 17:59:44.674328,C++,0.3333333333333333
ktr216,2021-03-07 09:44:19,483 days 09:31:34,242 days 11:01:03.674328,C++,0.0
ktrgln,2021-08-07 17:46:55,0 days 00:00:00,572 days 12:30:01.674328,C++,0.0
ktron,2022-06-04 04:38:44,1 days 00:16:18,271 days 01:21:54.674328,C++,0.0
kuhaku,2021-03-06 13:15:49,694 days 19:29:26,31 days 21:31:41.674328,C++,0.0
kuku10,2021-03-12 13:35:08,107 days 20:01:38,612 days 20:40:10.674328,PyPy,0.203125
kuma033,2022-03-26 16:42:16,139 days 09:12:57,202 days 04:21:43.674328,C++,0.0
kumakumaaaaa,2021-03-06 13:52:28,702 days 15:07:43,24 days 01:16:45.674328,C++,0.03361344537815126
kumaryu_,2022-10-30 16:38:16,0 days 00:32:50,123 days 13:05:50.674328,PyPy,0.0
kumastry,2021-04-25 21:52:33,0 days 00:40:11,676 days 07:44:12.674328,C++,0.0
kumatako,2021-03-06 18:25:50,50 days 03:08:27,676 days 08:42:39.674328,C++,0.0
kumjin3141,2021-03-06 15:49:25,696 days 14:10:04,30 days 00:17:27.674328,C++,0.05970149253731343
kumpy,2021-04-25 21:08:43,0 days 01:21:22,676 days 07:46:51.674328,Python,1.0
kunlin596,2022-10-30 17:24:42,0 days 00:06:52,123 days 12:45:22.674328,Python,1.0
kuonruri,2023-01-30 21:29:49,23 days 00:39:06,8 days 08:08:01.674328,C++,0.0
kurakura,2021-05-22 13:32:00,624 days 03:18:12,25 days 13:26:44.674328,C++,0.0
kuranii,2022-12-14 15:54:40,0 days 00:00:00,78 days 14:22:16.674328,C++,0.0
kurarisuke,2022-10-30 19:56:40,0 days 00:00:00,123 days 10:20:16.674328,Python,1.0
kuretchi,2021-03-06 13:59:49,154 days 06:15:03,572 days 10:02:04.674328,Rust,0.0
kuriyu,2022-08-11 17:15:36,0 days 00:00:00,203 days 13:01:20.674328,C++,0.0
kuroky,2021-03-06 13:56:11,8 days 03:31:03,718 days 12:49:42.674328,Java,0.0
kurozuki,2022-05-30 16:56:03,0 days 00:00:00,276 days 13:20:53.674328,C++,0.0
kuruton456,2021-03-06 17:46:36,698 days 08:08:32,28 days 04:21:48.674328,PyPy,0.0918918918918919
kusa,2021-03-06 22:55:11,0 days 20:16:07,725 days 11:05:38.674328,C++,0.0
kusaf_,2021-05-22 22:37:23,265 days 15:34:43,383 days 16:04:50.674328,C++,0.0
kusagame,2022-06-01 18:21:15,3 days 00:19:51,271 days 11:35:50.674328,Java,0.0
kusano,2021-03-11 05:26:25,696 days 14:00:40,25 days 10:49:51.674328,C++,0.0
kuto5046,2022-09-12 21:41:46,145 days 21:30:23,25 days 11:04:47.674328,Rust,0.23076923076923078
kutsutama,2021-06-26 14:55:42,42 days 05:04:16,572 days 10:16:58.674328,C#,0.0
kuuma,2021-03-06 19:29:35,0 days 00:00:00,726 days 10:47:21.674328,Python,1.0
kuuso,2021-05-25 23:25:29,619 days 06:01:38,27 days 00:49:49.674328,C#,0.0
kuzmichev_dima,2021-05-24 07:06:26,449 days 13:26:41,198 days 09:43:49.674328,C++,0.0
kw_c,2022-02-19 18:36:34,223 days 23:53:31,152 days 11:46:51.674328,C++,0.0
kwfumou1242,2022-11-12 13:57:48,85 days 05:30:55,25 days 10:48:13.674328,C++,0.0
kwrig,2021-11-05 14:27:47,136 days 08:55:22,346 days 06:53:47.674328,Rust,0.0
kwsk0012,2021-08-07 17:00:25,0 days 02:53:43,572 days 10:22:48.674328,C++,0.0
kya,2022-05-29 14:22:02,0 days 04:29:35,277 days 11:25:19.674328,C++,0.0
kyanite_jp,2021-05-27 17:36:56,0 days 00:56:37,644 days 11:43:23.674328,C++,0.0
kyapikyapi,2021-03-06 14:07:18,0 days 00:00:00,726 days 16:09:38.674328,C++,0.0
kyawa,2022-02-16 16:04:23,176 days 21:46:10,202 days 16:26:23.674328,C++,0.0
kym3535,2021-06-26 14:50:25,42 days 05:06:06,572 days 10:20:25.674328,Python,0.9230769230769231
kymr,2022-08-09 22:03:38,0 days 00:00:00,205 days 08:13:18.674328,C++,0.0
kyo1,2021-03-06 18:10:37,452 days 14:52:48,273 days 21:13:31.674328,C++,0.0
kyoheiski,2022-05-29 00:00:36,252 days 18:25:56,25 days 11:50:24.674328,PyPy,0.07462686567164178
kyomikyomi,2022-02-23 20:29:42,93 days 16:00:11,278 days 17:47:03.674328,Java,0.0
kyomu,2021-08-07 22:06:50,0 days 04:54:43,572 days 03:15:23.674328,C++,0.0
kyomukyomupurin,2021-05-22 13:50:59,0 days 00:00:00,649 days 16:25:57.674328,C++,0.0
kyomurine,2021-03-08 15:50:06,483 days 06:33:20,241 days 07:53:30.674328,PyPy,0.5
kyon2326,2021-03-06 13:28:52,696 days 05:03:00,30 days 11:45:04.674328,C++,0.007518796992481203
kyoroid,2021-03-08 01:37:03,622 days 17:21:51,102 days 11:18:02.674328,Python,0.776
kyozou197,2022-03-26 15:07:53,29 days 01:20:05,312 days 13:48:58.674328,C++,0.0
kys,2022-02-12 14:10:54,272 days 18:20:33,110 days 21:45:29.674328,PyPy,0.022222222222222223
kyunter,2022-02-12 12:56:40,1 days 11:11:08,382 days 06:09:08.674328,PyPy,0.0
kyuridenamida,2021-03-10 02:31:21,334 days 02:24:19,389 days 01:21:16.674328,C++,0.0
kyurururn,2021-08-01 23:12:36,0 days 00:00:00,578 days 07:04:20.674328,Python,1.0
kzyKT,2021-03-06 20:00:57,692 days 19:05:28,33 days 15:10:31.674328,C++,0.0
kzyo,2021-03-07 21:30:31,0 days 00:32:48,725 days 08:13:37.674328,Ruby,0.0
l4sl,2021-03-06 15:56:44,50 days 06:36:55,676 days 07:43:17.674328,C++,0.0
lToHl,2021-03-06 18:16:05,0 days 02:34:34,726 days 09:26:17.674328,C++,0.0
l_ength,2021-03-06 15:43:42,281 days 04:15:03,445 days 10:18:11.674328,C++,0.0
l_s_t,2023-01-29 12:54:16,0 days 00:00:00,32 days 17:22:40.674328,PyPy,0.0
laczil,2021-11-14 17:02:08,350 days 01:55:23,123 days 11:19:25.674328,PyPy,0.0
laet,2021-03-08 03:45:42,152 days 12:20:24,572 days 14:10:50.674328,C++,0.0
laft,2021-03-06 21:32:02,353 days 07:30:48,373 days 01:14:06.674328,C++,0.06896551724137931
lakky,2022-07-03 17:09:14,0 days 00:00:00,242 days 13:07:42.674328,C++,0.0
lan,2021-03-06 14:57:53,1 days 04:11:19,725 days 11:07:44.674328,Rust,0.0
laoidn,2022-08-10 02:02:09,171 days 12:57:03,33 days 15:17:44.674328,C++,0.017241379310344827
larcy,2022-08-12 00:43:36,0 days 03:05:51,203 days 02:27:29.674328,C++,0.0
lbjlc,2021-03-14 16:19:07,0 days 01:16:16,718 days 12:41:33.674328,C++,0.0
lcl12345,2021-03-06 15:56:42,56 days 23:47:11,669 days 14:33:03.674328,C++,0.0
leaf1415,2022-02-20 22:02:22,5 days 10:28:12,369 days 21:46:22.674328,C++,0.0
leafmoon,2021-05-22 15:11:39,77 days 01:06:50,572 days 13:58:27.674328,Ruby,0.0
learn_machi,2021-05-24 15:11:36,5 days 18:06:44,641 days 20:58:36.674328,Python,0.7
lechriz,2022-02-24 06:57:55,0 days 00:51:15,371 days 22:27:46.674328,C++,0.0
lemon9392,2021-06-26 16:08:42,141 days 03:45:24,473 days 10:22:50.674328,PyPy,0.2857142857142857
lemondo,2021-03-06 16:54:24,574 days 02:02:41,152 days 11:19:51.674328,PyPy,0.018518518518518517
lemongrass,2022-05-10 21:29:57,53 days 21:21:29,242 days 11:25:30.674328,C++,0.0
lemonpeach,2021-03-06 12:34:38,385 days 06:02:35,341 days 11:39:43.674328,PyPy,0.0
lemu17,2021-04-26 13:57:29,0 days 07:58:23,675 days 08:21:04.674328,C++,0.0
lengnuanzizhi,2022-07-16 09:12:41,30 days 05:10:06,199 days 15:54:09.674328,C++,0.0
leojean890,2022-08-09 22:24:35,179 days 21:17:44,25 days 10:34:37.674328,Python,0.8440860215053764
leon1125,2021-06-26 18:55:36,513 days 19:30:31,100 days 15:50:49.674328,PyPy,0.0
lesmots,2021-03-12 15:32:21,0 days 00:00:00,720 days 14:44:35.674328,Python,1.0
lessoniana,2021-04-25 22:16:20,397 days 17:08:22,278 days 14:52:14.674328,C++,0.0
lets,2021-03-14 18:01:31,54 days 00:20:29,664 days 11:54:56.674328,C++,0.0
lgsmitty123,2023-01-29 06:21:44,22 days 14:25:59,10 days 09:29:13.674328,C++,0.0
lgy2024,2022-08-10 12:19:56,0 days 00:00:00,204 days 17:57:00.674328,Brainfuck,0.0
lhp1202358,2021-03-06 15:31:40,154 days 04:14:04,572 days 10:31:12.674328,C++,0.0
liaiyang,2022-10-30 15:23:35,0 days 00:42:57,123 days 14:10:24.674328,C++,0.0
liangbowen,2022-12-24 11:17:31,0 days 00:00:00,68 days 18:59:25.674328,PyPy,0.0
liangzhixing,2022-07-11 19:55:41,2 days 23:36:17,231 days 10:44:58.674328,Python,0.6666666666666666
liaohongbo,2023-01-06 20:28:50,12 days 23:37:56,42 days 10:10:10.674328,C++,0.0
liaoyanxu,2022-11-13 16:41:39,0 days 00:00:00,109 days 13:35:17.674328,Python,1.0
lier2,2021-11-14 16:40:35,0 days 03:32:35,473 days 10:03:46.674328,Rust,0.0
lifeadventurer,2022-07-27 23:14:48,12 days 22:00:08,205 days 09:02:00.674328,C++,0.0
lightning,2021-04-25 20:07:56,0 days 01:30:11,676 days 08:38:49.674328,Python,1.0
lihaoze,2022-03-05 10:11:27,37 days 06:33:44,325 days 13:31:45.674328,C++,0.0
likr,2021-03-14 05:01:58,0 days 09:01:45,718 days 16:13:13.674328,Rust,0.0
lilium,2022-10-21 15:35:07,3 days 01:36:57,129 days 13:04:52.674328,Python,0.5384615384615384
linas,2022-03-26 15:20:32,0 days 02:54:19,341 days 12:02:05.674328,PyPy,0.5
linguosheng,2022-08-09 21:14:33,0 days 00:00:00,205 days 09:02:23.674328,C++,0.0
lingying,2022-09-16 21:26:37,0 days 00:29:42,167 days 08:20:37.674328,C++,0.0
linweitong,2022-09-20 13:37:36,0 days 00:00:00,163 days 16:39:20.674328,C++,0.0
linxiaotian,2022-02-12 18:06:44,0 days 01:01:13,383 days 11:08:59.674328,Kotlin,0.0
lion_lob,2022-10-30 16:36:49,0 days 00:10:03,123 days 13:30:04.674328,C++,0.0
liqingyang,2022-07-03 16:17:32,212 days 06:45:00,30 days 07:14:24.674328,C++,0.0
liqixuan0927,2022-07-15 20:33:26,121 days 01:17:28,109 days 08:26:02.674328,C++,0.25
liruikuan,2021-03-07 11:35:20,0 days 00:00:00,725 days 18:41:36.674328,C#,0.0
lishujia,2022-10-26 09:13:29,0 days 00:00:00,127 days 21:03:27.674328,C++,0.0
litanghui0000,2021-08-07 18:14:53,0 days 01:05:43,572 days 10:56:20.674328,C++,0.0
little00,2021-04-25 20:49:49,1 days 19:09:36,674 days 14:17:31.674328,C++,0.0
little_angel,2021-03-07 19:15:50,0 days 00:00:00,725 days 11:01:06.674328,C++,0.0
littlegirl112,2022-11-09 16:35:23,0 days 00:00:00,113 days 13:41:33.674328,C++,0.0
liubinze,2022-08-16 15:47:07,62 days 06:18:51,136 days 08:10:58.674328,C++,0.0
liufuqiang,2022-06-05 11:49:51,133 days 00:13:50,137 days 18:13:15.674328,C++,0.047619047619047616
liuhanting,2022-09-24 17:02:11,0 days 00:00:00,159 days 13:14:45.674328,C++,0.0
liumonong2,2022-11-12 17:12:30,0 days 00:00:00,110 days 13:04:26.674328,Python,1.0
liupeilin0821,2022-09-26 22:37:11,50 days 00:23:14,107 days 07:16:31.674328,Python,1.0
liurunze,2022-07-25 14:13:09,0 days 00:05:12,220 days 15:58:35.674328,Python,1.0
liuxuanyu,2022-04-24 16:46:00,0 days 00:06:53,312 days 13:24:03.674328,PHP,0.0
liuyicheng,2022-07-10 15:08:50,0 days 00:00:00,235 days 15:08:06.674328,Python,1.0
lixinqi2024,2022-08-10 12:23:42,0 days 00:00:00,204 days 17:53:14.674328,Brainfuck,0.0
liyujia,2022-05-28 12:38:51,73 days 21:47:49,204 days 19:50:16.674328,C++,0.0
ljc123,2022-06-11 11:18:03,236 days 09:59:51,28 days 08:59:02.674328,Python,0.7916666666666666
ljjk159,2022-08-10 16:29:20,0 days 08:19:07,204 days 05:28:29.674328,C++,0.0
ljl2008,2022-04-29 19:44:47,36 days 03:56:12,271 days 06:35:57.674328,C++,0.0
lkj18,2021-04-26 06:05:01,0 days 23:32:30,675 days 00:39:25.674328,C++,0.0
lkm,2021-12-12 18:14:48,0 days 00:00:00,445 days 12:02:08.674328,Python,1.0
llMotoll,2022-03-26 15:50:39,0 days 03:08:34,341 days 11:17:43.674328,Python,1.0
llichenyu,2022-11-01 11:24:32,14 days 05:17:41,107 days 13:34:43.674328,C++,0.5
llssyj,2022-03-26 17:26:52,0 days 01:32:58,341 days 11:17:06.674328,C++,0.0
lmdexpr,2022-11-12 00:36:52,7 days 17:51:18,103 days 11:48:46.674328,OCaml,0.0
log5,2021-03-14 15:37:51,236 days 11:11:56,482 days 03:27:09.674328,C++,0.0
logx,2021-03-06 12:03:47,569 days 04:33:59,157 days 13:39:10.674328,C++,0.0
longhaoyuan,2022-07-15 19:48:07,120 days 01:09:21,110 days 09:19:28.674328,Python,0.6666666666666666
longrun,2021-03-12 23:42:22,596 days 19:16:46,123 days 11:17:48.674328,C++,0.0
longwave,2022-04-18 17:28:05,113 days 20:40:06,204 days 16:08:45.674328,C++,0.0
lotus0509,2021-03-12 16:49:24,614 days 01:28:37,106 days 11:58:55.674328,C++,0.0
lotus_f,2022-06-02 20:24:08,0 days 00:00:00,273 days 09:52:48.674328,C++,0.0
lowking,2021-03-06 14:27:00,484 days 03:32:32,242 days 12:17:24.674328,PyPy,0.0
lowteq,2021-05-28 07:06:07,0 days 06:29:37,643 days 16:41:12.674328,Python,1.0
lrf,2022-10-30 15:38:04,0 days 00:09:28,123 days 14:29:24.674328,C++,0.0
lrmystp,2021-05-26 20:51:14,0 days 00:32:42,645 days 08:53:00.674328,C++,0.0
lucifer1004,2021-03-06 16:32:04,281 days 03:25:37,445 days 10:19:15.674328,Rust,0.0
lucky1305,2021-05-22 12:13:30,0 days 00:00:00,649 days 18:03:26.674328,Java,0.0
ludereventus,2022-07-03 15:34:28,0 days 00:07:35,242 days 14:34:53.674328,Python,1.0
luhouxi,2022-08-12 12:03:17,0 days 00:00:00,202 days 18:13:39.674328,Text,0.0
lulu_suzuhara,2021-05-08 17:16:07,0 days 00:00:00,663 days 13:00:49.674328,C#,0.0
lunasama,2022-02-19 23:10:40,0 days 01:32:36,376 days 05:33:40.674328,C++,0.0
lungualex00,2022-05-31 03:37:06,0 days 23:21:43,275 days 03:18:07.674328,C++,0.0
luogu_bot1,2022-10-21 20:17:38,63 days 13:30:20,68 days 20:28:58.674328,C++,0.0
luogu_bot2,2022-10-21 20:13:30,114 days 16:03:51,17 days 17:59:35.674328,C++,0.06666666666666667
luogu_bot3,2022-10-21 20:14:47,114 days 16:04:12,17 days 17:57:57.674328,C++,0.041666666666666664
luogu_bot4,2022-10-21 20:21:07,55 days 18:06:58,76 days 15:48:51.674328,C++,0.0
luogu_bot5,2022-10-21 20:21:57,111 days 17:05:07,20 days 16:49:52.674328,C++,0.10526315789473684
lusi,2021-03-08 17:02:18,6 days 05:04:08,718 days 08:10:30.674328,C++,0.0
m0riiiii,2021-03-07 23:58:21,0 days 11:57:44,724 days 18:20:51.674328,Rust,0.0
m1234,2022-10-24 22:44:20,0 days 02:19:55,129 days 05:12:41.674328,Python,1.0
m193,2021-03-11 15:44:13,149 days 04:14:26,572 days 10:18:17.674328,PyPy,0.49056603773584906
m1a,2022-11-16 02:01:38,0 days 00:30:03,107 days 03:45:15.674328,Python,1.0
m21139,2023-01-31 11:37:00,0 days 00:00:00,30 days 18:39:56.674328,C++,0.0
m44,2021-05-22 17:50:50,35 days 00:36:28,614 days 11:49:38.674328,C++,0.0
m_99,2021-03-06 16:22:19,693 days 01:11:42,33 days 12:42:55.674328,C++,0.0
m_asa_o,2021-06-26 15:34:59,294 days 08:20:35,320 days 06:21:22.674328,Ruby,0.0
m_buyoh,2021-03-06 15:15:37,700 days 12:13:18,26 days 02:48:01.674328,C++,0.0
m_m,2021-03-06 17:40:17,700 days 12:54:56,25 days 23:41:43.674328,C++,0.0
m_tsubasa,2021-03-07 11:51:26,49 days 11:06:10,676 days 07:19:20.674328,C++,0.0
ma2AtC,2021-03-06 12:17:49,484 days 06:40:22,242 days 11:18:45.674328,C++,0.0
maShu,2021-03-07 02:03:09,252 days 17:51:31,473 days 10:22:16.674328,Python,1.0
ma_tw,2022-03-27 20:21:33,314 days 22:19:36,25 days 11:35:47.674328,C++,0.0
macaroni,2021-03-09 12:56:37,2 days 10:20:29,721 days 06:59:50.674328,PyPy,0.0
machikane,2021-03-09 19:04:31,75 days 02:03:51,648 days 09:08:34.674328,C++,0.0
machonium,2021-03-10 20:11:13,654 days 19:17:04,67 days 14:48:39.674328,Text,0.2777777777777778
machy,2021-05-23 00:04:09,76 days 20:35:40,572 days 09:37:07.674328,C++,0.0
macle,2021-03-06 12:06:44,484 days 03:15:06,242 days 14:55:06.674328,C++,0.0
maddenvvs,2021-03-09 20:06:40,73 days 18:17:14,649 days 15:53:02.674328,Python,0.5714285714285714
madoka,2021-03-07 23:47:33,698 days 10:22:34,26 days 20:06:49.674328,C++,0.036036036036036036
madoromi,2022-10-30 18:02:17,0 days 00:28:11,123 days 11:46:28.674328,C++,0.0
madou,2023-02-05 00:12:21,0 days 17:10:10,25 days 12:54:25.674328,C++,0.0
maeda3,2021-03-13 09:33:16,695 days 22:19:58,23 days 22:23:42.674328,PyPy,0.12566844919786097
mafan,2022-07-16 09:08:56,0 days 00:00:00,229 days 21:08:00.674328,Python,1.0
maffy_0000,2022-05-29 10:28:12,2 days 11:07:24,275 days 08:41:20.674328,C++,0.0
magolors,2021-03-06 12:41:04,154 days 05:14:13,572 days 12:21:39.674328,C++,0.375
magurofly,2021-03-06 12:44:47,702 days 18:18:45,23 days 23:13:24.674328,Rust,0.0
maguroguma,2021-03-06 12:22:27,8 days 03:03:37,718 days 14:50:52.674328,Go,0.0
majimenaakkun,2021-03-12 19:23:12,1 days 01:25:07,719 days 09:28:37.674328,C++,0.0
makaserori,2022-11-22 18:51:21,0 days 00:00:00,100 days 11:25:35.674328,Python,1.0
makecir,2021-04-25 22:42:56,30 days 08:02:33,645 days 23:31:27.674328,C++,0.0
maki_glenscape,2021-03-11 22:58:50,692 days 03:47:50,29 days 03:30:16.674328,PyPy,0.21
makibishi0212,2021-03-07 02:07:55,700 days 17:04:56,25 days 11:04:05.674328,Rust,0.0
makio93,2021-03-14 19:38:41,615 days 23:14:18,102 days 11:23:57.674328,C++,0.0
malifold,2021-04-25 22:03:46,33 days 09:15:39,642 days 22:57:31.674328,C++,0.25
malton,2021-03-06 12:18:52,698 days 07:17:07,28 days 10:40:57.674328,PyPy,0.4838709677419355
mamejika,2021-11-14 18:04:24,447 days 23:18:37,25 days 12:53:55.674328,PyPy,0.010869565217391304
mamekin,2021-03-14 15:45:56,685 days 00:57:09,33 days 13:33:51.674328,C++,0.0
mamenta,2022-02-14 21:46:47,2 days 22:33:38,378 days 09:56:31.674328,C++,0.0
mamunine,2021-05-24 09:36:37,0 days 03:20:45,647 days 17:19:34.674328,Haxe,0.0
manaba,2021-04-25 21:30:37,0 days 00:00:00,676 days 08:46:19.674328,Python,1.0
mannbou,2021-03-06 13:58:09,0 days 04:09:25,726 days 12:09:22.674328,C++,0.0
manotan,2022-11-17 14:59:56,0 days 00:00:00,105 days 15:17:00.674328,Python,1.0
manoto,2022-06-01 23:37:22,0 days 00:00:00,274 days 06:39:34.674328,Python,1.0
manta1130,2021-03-08 16:14:58,564 days 04:21:30,160 days 09:40:28.674328,Rust,0.0
maple_d,2021-06-29 14:10:26,0 days 00:36:03,611 days 15:30:27.674328,Python,1.0
marc2825,2022-08-23 00:52:00,164 days 14:19:36,27 days 15:05:20.674328,C++,0.012987012987012988
march,2022-03-26 18:59:41,0 days 00:00:00,341 days 11:17:15.674328,C++,0.0
marco_marticus,2021-03-08 07:00:32,0 days 01:20:57,724 days 21:55:27.674328,PyPy,0.0
mark1010,2021-08-07 20:01:12,0 days 00:00:00,572 days 10:15:44.674328,JavaScript,0.0
mark_0802,2021-12-12 16:14:12,419 days 02:56:42,26 days 11:06:02.674328,C++,0.0
maro,2022-04-24 16:33:01,39 days 07:17:23,273 days 06:26:32.674328,C++,0.0
maron8676,2022-11-15 21:46:53,80 days 04:03:07,27 days 04:26:56.674328,PyPy,0.0
